Cust. ID,Arrival Time,Start Execution,Server ID,Exit System,Waiting Time,Turaround Time
489,4507.02,4507.02,0,4507.56,0,0.539999999999964
490,4515.23,4515.23,0,4515.45,0,0.220000000000255
491,4525.41,4525.41,0,4526.12,0,0.710000000000036
492,4528.38,4528.38,0,4528.96,0,0.579999999999927
493,4529.33,4529.33,0,4529.82,0,0.489999999999782
494,4559.83,4559.83,0,4561.18,0,1.35000000000036
495,4577.11,4577.11,0,4577.45,0,0.340000000000146
496,4585.2,4585.2,0,4586.3,0,1.10000000000036
497,4587.31,4587.31,0,4587.46,0,0.149999999999636
498,4596.83,4596.83,0,4597.59,0,0.760000000000218
499,4602.14,4602.14,0,4603.06,0,0.920000000000073
500,4602.8,4603.06,0,4603.18,0.260000000000218,0.380000000000109
